hcpcs_cd,year,description,status_code,is_active,work_rvu,non_facility_pe_rvu,facility_pe_rvu,malpractice_rvu,non_facility_total_rvu,facility_total_rvu,global_period,pc_tc_indicator,conversion_factor,non_facility_national_payment,facility_national_payment,source_table,derived_at
42953,2023,Repair throat esophagus,A,true,9.4500,17.9300,17.9300,1.4000,28.7800,28.7800,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
42955,2023,Surgical opening of throat,A,true,8.0100,13.7300,13.7300,1.1300,22.8700,22.8700,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
42960,2023,Control throat bleeding,A,true,2.3800,2.1400,2.1400,0.3000,4.8200,4.8200,010,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
42961,2023,Control throat bleeding,A,true,5.7700,6.0400,6.0400,0.8200,12.6300,12.6300,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
42962,2023,Control throat bleeding,A,true,7.4000,7.1600,7.1600,1.0600,15.6200,15.6200,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
42970,2023,Control nose/throat bleeding,A,true,5.8200,5.7400,5.7400,0.8200,12.3800,12.3800,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
42971,2023,Control nose/throat bleeding,A,true,6.6000,6.1100,6.1100,0.9200,13.6300,13.6300,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
42972,2023,Control nose/throat bleeding,A,true,7.5900,6.5800,6.5800,1.0800,15.2500,15.2500,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
42975,2023,Dise eval slp do brth flx dx,A,true,1.5800,1.0600,1.0600,0.2200,2.8600,2.8600,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43020,2023,Incision of esophagus,A,true,8.2300,6.6700,6.6700,2.0700,16.9700,16.9700,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43030,2023,Throat muscle surgery,A,true,7.9900,6.5400,6.5400,1.2000,15.7300,15.7300,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43045,2023,Incision of esophagus,A,true,21.8800,11.4000,11.4000,5.2700,38.5500,38.5500,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43100,2023,Excision of esophagus lesion,A,true,9.6600,8.0900,8.0900,1.3600,19.1100,19.1100,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43101,2023,Excision of esophagus lesion,A,true,17.0700,8.5800,8.5800,4.1200,29.7700,29.7700,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43107,2023,Removal of esophagus,A,true,52.0500,23.3700,23.3700,12.3900,87.8100,87.8100,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43108,2023,Removal of esophagus,A,true,82.8700,27.6100,27.6100,19.9300,130.4100,130.4100,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43112,2023,Esphg tot w/thrcm,A,true,62.0000,25.2900,25.2900,14.9600,102.2500,102.2500,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43113,2023,Removal of esophagus,A,true,80.0600,28.2200,28.2200,19.2700,127.5500,127.5500,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43116,2023,Partial removal of esophagus,A,true,92.9900,30.4400,30.4400,22.3700,145.8000,145.8000,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43117,2023,Partial removal of esophagus,A,true,57.5000,24.5700,24.5700,13.7900,95.8600,95.8600,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43118,2023,Partial removal of esophagus,A,true,67.0700,23.2000,23.2000,16.1400,106.4100,106.4100,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43121,2023,Partial removal of esophagus,A,true,51.4300,20.2000,20.2000,12.3800,84.0100,84.0100,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43122,2023,Partial removal of esophagus,A,true,44.1800,20.8300,20.8300,10.5000,75.5100,75.5100,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43123,2023,Partial removal of esophagus,A,true,83.1200,29.0800,29.0800,20.0200,132.2200,132.2200,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43124,2023,Removal of esophagus,A,true,69.0900,26.1400,26.1400,16.6300,111.8600,111.8600,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43130,2023,Removal of esophagus pouch,A,true,12.5300,9.0600,9.0600,2.1600,23.7500,23.7500,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43135,2023,Removal of esophagus pouch,A,true,26.1700,10.8300,10.8300,6.3100,43.3100,43.3100,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43180,2023,Esophagoscopy rigid trnso,A,true,9.0300,6.0200,6.0200,1.3200,16.3700,16.3700,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43191,2023,Esophagoscopy rigid trnso dx,A,true,2.4900,1.7700,1.7700,0.3700,4.6300,4.6300,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43192,2023,Esophagoscp rig trnso inject,A,true,2.7900,1.8600,1.8600,0.4100,5.0600,5.0600,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43193,2023,Esophagoscp rig trnso biopsy,A,true,2.7900,1.8500,1.8500,0.4000,5.0400,5.0400,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43194,2023,Esophagoscp rig trnso rem fb,A,true,3.5100,1.6300,1.6300,0.5800,5.7200,5.7200,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43195,2023,Esophagoscopy rigid balloon,A,true,3.0700,2.0000,2.0000,0.4400,5.5100,5.5100,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43196,2023,Esophagoscp guide wire dilat,A,true,3.3100,2.0600,2.0600,0.4400,5.8100,5.8100,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43197,2023,Esophagoscopy flex dx brush,A,true,1.5200,4.0200,0.6800,0.2300,5.7700,2.4300,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43198,2023,Esophagosc flex trnsn biopsy,A,true,1.8200,4.3300,0.8500,0.2500,6.4000,2.9200,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43200,2023,Esophagoscopy flexible brush,A,true,1.4200,6.3200,0.9500,0.2200,7.9600,2.5900,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43201,2023,Esoph scope w/submucous inj,A,true,1.7200,5.8700,1.0800,0.2500,7.8400,3.0500,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43202,2023,Esophagoscopy flex biopsy,A,true,1.7200,8.8300,1.0800,0.2300,10.7800,3.0300,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43204,2023,Esoph scope w/sclerosis inj,A,true,2.3300,1.3700,1.3700,0.2700,3.9700,3.9700,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43205,2023,Esophagus endoscopy/ligation,A,true,2.4400,1.4200,1.4200,0.2700,4.1300,4.1300,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43206,2023,Esoph optical endomicroscopy,A,true,2.2900,6.5400,1.3500,0.2600,9.0900,3.9000,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43210,2023,Egd esophagogastrc fndoplsty,A,true,7.7500,3.5900,3.5900,1.3200,12.6600,12.6600,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43211,2023,Esophagoscop mucosal resect,A,true,4.2000,2.2000,2.2000,0.4900,6.8900,6.8900,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43212,2023,Esophagoscop stent placement,A,true,3.4000,1.6000,1.6000,0.5800,5.5800,5.5800,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43635,2023,Removal of stomach partial,A,true,2.0600,0.7700,0.7700,0.5100,3.3400,3.3400,ZZZ,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43213,2023,Esophagoscopy retro balloon,A,true,4.6300,32.1000,2.3000,0.7300,37.4600,7.6600,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43214,2023,Esophagosc dilate balloon 30,A,true,3.4000,1.8300,1.8300,0.5000,5.7300,5.7300,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43215,2023,Esophagoscopy flex remove fb,A,true,2.4400,9.0400,1.3400,0.3700,11.8500,4.1500,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43216,2023,Esophagoscopy lesion removal,A,true,2.3000,9.7800,1.3400,0.2700,12.3500,3.9100,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43217,2023,Esophagoscopy snare les remv,A,true,2.8000,9.5400,1.5700,0.3100,12.6500,4.6800,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43220,2023,Esophagoscopy balloon <30mm,A,true,2.0000,25.0100,1.2000,0.2700,27.2800,3.4700,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43226,2023,Esoph endoscopy dilation,A,true,2.2400,9.0600,1.2500,0.3500,11.6500,3.8400,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43227,2023,Esophagoscopy control bleed,A,true,2.8900,14.6800,1.5900,0.3600,17.9300,4.8400,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43229,2023,Esophagoscopy lesion ablate,A,true,3.4900,17.5300,1.8500,0.4300,21.4500,5.7700,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43231,2023,Esophagoscop ultrasound exam,A,true,2.8000,1.5300,1.5300,0.3000,4.6300,4.6300,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43232,2023,Esophagoscopy w/us needle bx,A,true,3.5900,1.8200,1.8200,0.3800,5.7900,5.7900,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43233,2023,Egd balloon dil esoph30 mm/>,A,true,4.0700,2.0500,2.0500,0.5900,6.7100,6.7100,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43235,2023,Egd diagnostic brush wash,A,true,2.0900,6.3100,1.2500,0.2600,8.6600,3.6000,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43236,2023,Uppr gi scope w/submuc inj,A,true,2.3900,9.4200,1.3800,0.2700,12.0800,4.0400,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43237,2023,Endoscopic us exam esoph,A,true,3.4700,1.8700,1.8700,0.4000,5.7400,5.7400,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43238,2023,Egd us fine needle bx/aspir,A,true,4.1600,2.1700,2.1700,0.4700,6.8000,6.8000,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43239,2023,Egd biopsy single/multiple,A,true,2.3900,8.6600,1.3800,0.2900,11.3400,4.0600,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43240,2023,Egd w/transmural drain cyst,A,true,7.1500,3.4900,3.4900,0.8200,11.4600,11.4600,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43241,2023,Egd tube/cath insertion,A,true,2.4900,1.3700,1.3700,0.3000,4.1600,4.1600,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43242,2023,Egd us fine needle bx/aspir,A,true,4.7300,2.4300,2.4300,0.5500,7.7100,7.7100,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43243,2023,Egd injection varices,A,true,4.2700,2.1500,2.1500,0.5400,6.9600,6.9600,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43244,2023,Egd varices ligation,A,true,4.4000,2.2800,2.2800,0.5000,7.1800,7.1800,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43245,2023,Egd dilate stricture,A,true,3.0800,14.4300,1.6500,0.4300,17.9400,5.1600,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43246,2023,Egd place gastrostomy tube,A,true,3.5600,1.7900,1.7900,0.5400,5.8900,5.8900,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43247,2023,Egd remove foreign body,A,true,3.1100,8.0200,1.6800,0.4000,11.5300,5.1900,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43248,2023,Egd guide wire insertion,A,true,2.9100,9.1700,1.6100,0.3500,12.4300,4.8700,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43249,2023,Esoph egd dilation <30 mm,A,true,2.6700,29.6900,1.5000,0.3400,32.7000,4.5100,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43250,2023,Egd cautery tumor polyp,A,true,2.9700,10.1900,1.6000,0.4300,13.5900,5.0000,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43251,2023,Egd remove lesion snare,A,true,3.4700,11.0300,1.8600,0.4200,14.9200,5.7500,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43252,2023,Egd optical endomicroscopy,A,true,2.9600,6.8500,1.6200,0.3500,10.1600,4.9300,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43253,2023,Egd us transmural injxn/mark,A,true,4.7300,2.4200,2.4200,0.5500,7.7000,7.7000,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43254,2023,Egd endo mucosal resection,A,true,4.8700,2.4800,2.4800,0.5600,7.9100,7.9100,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43255,2023,Egd control bleeding any,A,true,3.5600,14.9200,1.9000,0.4100,18.8900,5.8700,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43257,2023,Egd w/thrml txmnt gerd,A,true,4.1500,2.1100,2.1100,0.5500,6.8100,6.8100,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43259,2023,Egd us exam duodenum/jejunum,A,true,4.0400,2.1200,2.1200,0.4400,6.6000,6.6000,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43260,2023,Ercp w/specimen collection,A,true,5.8500,2.9100,2.9100,0.6700,9.4300,9.4300,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43261,2023,Endo cholangiopancreatograph,A,true,6.1500,3.0400,3.0400,0.7200,9.9100,9.9100,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43262,2023,Endo cholangiopancreatograph,A,true,6.5000,3.2000,3.2000,0.7500,10.4500,10.4500,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43263,2023,Ercp sphincter pressure meas,A,true,6.5000,3.2100,3.2100,0.7500,10.4600,10.4600,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43264,2023,Ercp remove duct calculi,A,true,6.6300,3.2500,3.2500,0.7700,10.6500,10.6500,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43265,2023,Ercp lithotripsy calculi,A,true,7.9300,3.8200,3.8200,0.9100,12.6600,12.6600,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43266,2023,Egd endoscopic stent place,A,true,3.9200,1.9500,1.9500,0.5100,6.3800,6.3800,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43270,2023,Egd lesion ablation,A,true,4.0100,17.5500,2.1000,0.4600,22.0200,6.5700,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43273,2023,Endoscopic pancreatoscopy,A,true,2.2400,0.9800,0.9800,0.2500,3.4700,3.4700,ZZZ,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43274,2023,Ercp duct stent placement,A,true,8.4800,4.0700,4.0700,0.9800,13.5300,13.5300,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43275,2023,Ercp remove forgn body duct,A,true,6.8600,3.3500,3.3500,0.7900,11.0000,11.0000,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43276,2023,Ercp stent exchange w/dilate,A,true,8.8400,4.2300,4.2300,1.0200,14.0900,14.0900,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43277,2023,Ercp ea duct/ampulla dilate,A,true,6.9000,3.3800,3.3800,0.7900,11.0700,11.0700,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43278,2023,Ercp lesion ablate w/dilate,A,true,7.9200,3.8200,3.8200,0.9100,12.6500,12.6500,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43279,2023,Lap myotomy heller,A,true,22.1000,10.7100,10.7100,5.3800,38.1900,38.1900,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43280,2023,Laparoscopy fundoplasty,A,true,18.1000,9.6300,9.6300,4.4300,32.1600,32.1600,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43281,2023,Lap paraesophag hern repair,A,true,26.6000,12.6400,12.6400,6.5600,45.8000,45.8000,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43282,2023,Lap paraesoph her rpr w/mesh,A,true,30.1000,14.0000,14.0000,7.4100,51.5100,51.5100,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43283,2023,Lap esoph lengthening,A,true,2.9500,0.9800,0.9800,0.7200,4.6500,4.6500,ZZZ,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43284,2023,Laps esophgl sphnctr agmntj,A,true,10.1300,6.8700,6.8700,2.5300,19.5300,19.5300,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43285,2023,Rmvl esophgl sphnctr dev,A,true,10.4700,6.9900,6.9900,2.6400,20.1000,20.1000,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43286,2023,Esphg tot w/laps moblj,A,true,55.0000,25.7400,25.7400,13.3100,94.0500,94.0500,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43287,2023,Esphg dstl 2/3 w/laps moblj,A,true,63.0000,26.3700,26.3700,15.2000,104.5700,104.5700,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43288,2023,Esphg thrsc moblj,A,true,66.4200,28.0000,28.0000,16.0100,110.4300,110.4300,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43290,2023,Egd flx trnsorl dplmnt balo,A,true,3.1100,77.0300,1.5700,0.6700,80.8100,5.3500,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43291,2023,Egd flx trnsorl rmvl balo,A,true,2.8000,10.7000,1.5500,0.3600,13.8600,4.7100,000,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43300,2023,Repair of esophagus,A,true,9.3300,8.1700,8.1700,1.3200,18.8200,18.8200,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43305,2023,Repair esophagus and fistula,A,true,18.1000,12.1500,12.1500,2.5600,32.8100,32.8100,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43310,2023,Repair of esophagus,A,true,26.2600,11.1100,11.1100,6.3300,43.7000,43.7000,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43312,2023,Repair esophagus and fistula,A,true,29.2500,10.3900,10.3900,7.0400,46.6800,46.6800,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43313,2023,Esophagoplasty congenital,A,true,48.4500,25.8000,25.8000,12.1600,86.4100,86.4100,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43314,2023,Tracheo-esophagoplasty cong,A,true,53.4300,25.7700,25.7700,13.4000,92.6000,92.6000,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43320,2023,Fuse esophagus & stomach,A,true,23.3100,12.5700,12.5700,5.8500,41.7300,41.7300,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43325,2023,Revise esophagus & stomach,A,true,22.6000,12.3000,12.3000,5.6800,40.5800,40.5800,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43327,2023,Esoph fundoplasty lap,A,true,13.3500,7.8700,7.8700,3.2800,24.5000,24.5000,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43328,2023,Esoph fundoplasty thor,A,true,19.9100,8.4100,8.4100,4.7900,33.1100,33.1100,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43330,2023,Esophagomyotomy abdominal,A,true,22.1900,12.1600,12.1600,5.5600,39.9100,39.9100,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43331,2023,Esophagomyotomy thoracic,A,true,23.0600,10.9500,10.9500,5.5600,39.5700,39.5700,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43332,2023,Transab esoph hiat hern rpr,A,true,19.6200,9.7700,9.7700,4.7400,34.1300,34.1300,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43333,2023,Transab esoph hiat hern rpr,A,true,21.4600,10.6800,10.6800,5.2500,37.3900,37.3900,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43334,2023,Transthor diaphrag hern rpr,A,true,22.1200,9.2200,9.2200,5.2800,36.6200,36.6200,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43335,2023,Transthor diaphrag hern rpr,A,true,23.9700,9.5400,9.5400,5.7600,39.2700,39.2700,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43336,2023,Thorabd diaphr hern repair,A,true,25.8100,10.6600,10.6600,6.2000,42.6700,42.6700,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43337,2023,Thorabd diaphr hern repair,A,true,27.6500,11.1800,11.1800,6.6400,45.4700,45.4700,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43338,2023,Esoph lengthening,A,true,2.2100,0.6200,0.6200,0.5400,3.3700,3.3700,ZZZ,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43340,2023,Fuse esophagus & intestine,A,true,22.9900,12.4500,12.4500,5.7600,41.2000,41.2000,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43341,2023,Fuse esophagus & intestine,A,true,24.2300,11.2700,11.2700,5.8200,41.3200,41.3200,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43351,2023,Surgical opening esophagus,A,true,22.0500,11.6500,11.6500,5.2900,38.9900,38.9900,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43352,2023,Surgical opening esophagus,A,true,17.8100,9.4800,9.4800,4.3000,31.5900,31.5900,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43360,2023,Gastrointestinal repair,A,true,40.1100,16.4700,16.4700,9.6400,66.2200,66.2200,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43361,2023,Gastrointestinal repair,A,true,45.6800,23.1900,23.1900,11.4400,80.3100,80.3100,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43400,2023,Ligate esophagus veins,A,true,25.6000,13.4200,13.4200,6.4400,45.4600,45.4600,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43405,2023,Ligate/staple esophagus,A,true,24.7300,12.3900,12.3900,5.9700,43.0900,43.0900,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43410,2023,Repair esophagus wound,A,true,16.4100,12.2200,12.2200,2.3400,30.9700,30.9700,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
43415,2023,Repair esophagus wound,A,true,44.8800,20.4000,20.4000,10.7500,76.0300,76.0300,090,0,33.887200,0.0000,0.0000,cms_pfs_rvu_source,2025-12-17 19:41:38.789362
